obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,46.20002365112305,30.74908510495356,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 00:00:00,71,0.0,POINT (30.74908510495356 46.20002365112305)
1,0.0,0.0,0.0,0.0,46.20166781990455,30.74374919856475,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 01:00:00,71,0.0,POINT (30.74374919856475 46.20166781990455)
2,0.0,0.0,0.0,0.0,46.19992002217437,30.74127442132491,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 02:00:00,71,0.0,POINT (30.74127442132491 46.19992002217437)
3,0.0,0.0,0.0,0.0,46.20046726878506,30.738565176442375,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 03:00:00,71,0.0,POINT (30.738565176442375 46.20046726878506)
4,0.0,0.0,0.0,0.0,46.20084759866832,30.738053957178224,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 04:00:00,71,0.0,POINT (30.738053957178224 46.20084759866832)
5,0.0,0.0,0.0,0.0,46.20155072464507,30.734680529432655,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 05:00:00,71,0.0,POINT (30.734680529432655 46.20155072464507)
6,0.0,0.0,0.0,0.0,46.20114195460025,30.732142369579726,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 06:00:00,71,0.0,POINT (30.732142369579726 46.20114195460025)
7,0.0,0.0,0.0,0.0,46.199757862503105,30.72981968836457,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 07:00:00,71,0.0,POINT (30.72981968836457 46.199757862503105)
8,0.0,0.0,0.0,0.0,46.198749157342874,30.724187527001657,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 08:00:00,71,0.0,POINT (30.724187527001657 46.198749157342874)
9,0.0,0.0,0.0,0.0,46.19741694743665,30.72544654771253,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 09:00:00,71,0.0,POINT (30.72544654771253 46.19741694743665)
10,0.0,0.0,0.0,0.0,46.19807123665341,30.720418888425066,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 10:00:00,71,0.0,POINT (30.720418888425066 46.19807123665341)
11,0.0,0.0,0.0,0.0,46.196232219537755,30.72288188594295,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 11:00:00,71,0.0,POINT (30.72288188594295 46.196232219537755)
12,0.0,0.0,0.0,0.0,46.194154549155414,30.717605632204474,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 12:00:00,71,0.0,POINT (30.717605632204474 46.194154549155414)
13,0.0,0.0,0.0,0.0,46.19368597384345,30.711661736067306,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 13:00:00,71,0.0,POINT (30.711661736067306 46.19368597384345)
14,0.0,0.0,0.0,0.0,46.19361419872073,30.701407645817323,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 14:00:00,71,0.0,POINT (30.701407645817323 46.19361419872073)
15,0.0,0.0,0.0,0.0,46.18775506221255,30.693605809690958,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 15:00:00,71,0.0,POINT (30.693605809690958 46.18775506221255)
16,0.0,0.0,0.0,0.0,46.18975512298377,30.68659377019902,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 16:00:00,71,0.0,POINT (30.68659377019902 46.18975512298377)
17,0.0,0.0,0.0,0.0,46.19014882745307,30.69248529876673,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 17:00:00,71,0.0,POINT (30.69248529876673 46.19014882745307)
18,0.0,0.0,0.0,0.0,46.18813950940083,30.690368701793336,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 18:00:00,71,0.0,POINT (30.690368701793336 46.18813950940083)
19,0.0,0.0,0.0,0.0,46.18676565372268,30.692690600147614,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 19:00:00,71,0.0,POINT (30.692690600147614 46.18676565372268)
20,0.0,0.0,0.0,0.0,46.18758926064965,30.68736281366485,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 20:00:00,71,0.0,POINT (30.68736281366485 46.18758926064965)
21,0.0,0.0,0.0,0.0,46.18757864525513,30.679654272982052,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 21:00:00,71,0.0,POINT (30.679654272982052 46.18757864525513)
22,0.0,0.0,0.0,0.0,46.18506624161165,30.680091474956242,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 22:00:00,71,0.0,POINT (30.680091474956242 46.18506624161165)
23,0.0,0.0,0.0,0.0,46.17991658985954,30.67926672137236,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-07 23:00:00,71,0.0,POINT (30.67926672137236 46.17991658985954)
24,0.0,0.0,0.0,0.0,46.17968354266127,30.683593103874024,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 00:00:00,71,0.0,POINT (30.683593103874024 46.17968354266127)
25,0.0,0.0,0.0,0.0,46.178722425553474,30.688126981546013,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 01:00:00,71,0.0,POINT (30.688126981546013 46.178722425553474)
26,0.0,0.0,0.0,0.0,46.17963690262019,30.692223203223417,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 02:00:00,71,0.0,POINT (30.692223203223417 46.17963690262019)
27,0.0,0.0,0.0,0.0,46.17676696433448,30.69607572276267,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 03:00:00,71,0.0,POINT (30.69607572276267 46.17676696433448)
28,0.0,0.0,0.0,0.0,46.17038592194851,30.69605881571761,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 04:00:00,71,0.0,POINT (30.69605881571761 46.17038592194851)
29,0.0,0.0,0.0,0.0,46.17044047184718,30.694744127516746,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 05:00:00,71,0.0,POINT (30.694744127516746 46.17044047184718)
30,0.0,0.0,0.0,0.0,46.168067932762504,30.691009813508277,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 06:00:00,71,0.0,POINT (30.691009813508277 46.168067932762504)
31,0.0,0.0,0.0,0.0,46.16816972856792,30.68820613633237,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 07:00:00,71,0.0,POINT (30.68820613633237 46.16816972856792)
32,0.0,0.0,0.0,0.0,46.16685055901096,30.678823791065906,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 08:00:00,71,0.0,POINT (30.678823791065906 46.16685055901096)
33,0.0,0.0,0.0,0.0,46.16687125322535,30.67590525546384,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 09:00:00,71,0.0,POINT (30.67590525546384 46.16687125322535)
34,0.0,0.0,0.0,0.0,46.165678203479544,30.676369231600503,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 10:00:00,71,0.0,POINT (30.676369231600503 46.165678203479544)
35,0.0,0.0,0.0,0.0,46.16477319827407,30.668839529958078,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 11:00:00,71,0.0,POINT (30.668839529958078 46.16477319827407)
36,0.0,0.0,0.0,0.0,46.16342598690888,30.665952013253808,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 12:00:00,71,0.0,POINT (30.665952013253808 46.16342598690888)
37,0.0,0.0,0.0,0.0,46.160491078974246,30.6693992891964,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 13:00:00,71,0.0,POINT (30.6693992891964 46.160491078974246)
38,0.0,0.0,0.0,0.0,46.15439833076318,30.670442301171093,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 14:00:00,71,0.0,POINT (30.670442301171093 46.15439833076318)
39,0.0,0.0,0.0,0.0,46.149880964221566,30.670452071799374,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 15:00:00,71,0.0,POINT (30.670452071799374 46.149880964221566)
40,0.0,0.0,0.0,0.0,46.13766190918544,30.66667796533601,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 16:00:00,71,0.0,POINT (30.66667796533601 46.13766190918544)
41,0.0,0.0,0.0,0.0,46.13400561750516,30.66590732416022,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 17:00:00,71,0.0,POINT (30.66590732416022 46.13400561750516)
42,0.0,0.0,0.0,0.0,46.130333194070886,30.671507147226034,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 18:00:00,71,0.0,POINT (30.671507147226034 46.130333194070886)
43,0.0,0.0,0.0,0.0,46.12686927490871,30.673619688976412,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 19:00:00,71,0.0,POINT (30.673619688976412 46.12686927490871)
44,0.0,0.0,0.0,0.0,46.12009312946507,30.67249028221639,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 20:00:00,71,0.0,POINT (30.67249028221639 46.12009312946507)
45,0.0,0.0,0.0,0.0,46.111708887967254,30.675470174891267,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 21:00:00,71,0.0,POINT (30.675470174891267 46.111708887967254)
46,0.0,0.0,0.0,0.0,46.10460911424834,30.681749967750434,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 22:00:00,71,0.0,POINT (30.681749967750434 46.10460911424834)
47,0.0,0.0,0.0,0.0,46.09963242169911,30.68578047783666,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-08 23:00:00,71,0.0,POINT (30.68578047783666 46.09963242169911)
48,0.0,0.0,0.0,0.0,46.096096293046244,30.69092525289773,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 00:00:00,71,0.0,POINT (30.69092525289773 46.096096293046244)
49,0.0,0.0,0.0,0.0,46.091303402813914,30.695188394274595,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 01:00:00,71,0.0,POINT (30.695188394274595 46.091303402813914)
50,0.0,0.0,0.0,0.0,46.094084470844315,30.70036498568368,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 02:00:00,71,0.0,POINT (30.70036498568368 46.094084470844315)
51,0.0,0.0,0.0,0.0,46.09248105938728,30.707466319933562,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 03:00:00,71,0.0,POINT (30.707466319933562 46.09248105938728)
52,0.0,0.0,0.0,0.0,46.092599736730605,30.710570849233033,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 04:00:00,71,0.0,POINT (30.710570849233033 46.092599736730605)
53,0.0,0.0,0.0,0.0,46.090781858580485,30.720429679928003,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 05:00:00,71,0.0,POINT (30.720429679928003 46.090781858580485)
54,0.0,0.0,0.0,0.0,46.0851945524849,30.72992313535385,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 06:00:00,71,0.0,POINT (30.72992313535385 46.0851945524849)
55,0.0,0.0,0.0,0.0,46.082730167396505,30.734120651374255,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 07:00:00,71,0.0,POINT (30.734120651374255 46.082730167396505)
56,0.0,0.0,0.0,0.0,46.08378685574861,30.742530183050835,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 08:00:00,71,0.0,POINT (30.742530183050835 46.08378685574861)
57,0.0,0.0,0.0,0.0,46.077876723461415,30.750897389071167,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 09:00:00,71,0.0,POINT (30.750897389071167 46.077876723461415)
58,0.0,0.0,0.0,0.0,46.07611042207219,30.7626042459566,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 10:00:00,71,0.0,POINT (30.7626042459566 46.07611042207219)
59,0.0,0.0,0.0,0.0,46.075598971257904,30.769287838335547,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 11:00:00,71,0.0,POINT (30.769287838335547 46.075598971257904)
60,0.0,0.0,0.0,0.0,46.073764094611356,30.782130350872357,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 12:00:00,71,0.0,POINT (30.782130350872357 46.073764094611356)
61,0.0,0.0,0.0,0.0,46.07424574986634,30.80021747300992,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 13:00:00,71,0.0,POINT (30.80021747300992 46.07424574986634)
62,0.0,0.0,0.0,0.0,46.07421379311823,30.820657357694607,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 14:00:00,71,0.0,POINT (30.820657357694607 46.07421379311823)
63,0.0,0.0,0.0,0.0,46.07762070819517,30.834299004572618,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 15:00:00,71,0.0,POINT (30.834299004572618 46.07762070819517)
64,0.0,0.0,0.0,0.0,46.07900463815521,30.843434703865636,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 16:00:00,71,0.0,POINT (30.843434703865636 46.07900463815521)
65,0.0,0.0,0.0,0.0,46.07763933747966,30.862311906562322,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 17:00:00,71,0.0,POINT (30.862311906562322 46.07763933747966)
66,0.0,0.0,0.0,0.0,46.077452650439746,30.87488760826449,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 18:00:00,71,0.0,POINT (30.87488760826449 46.077452650439746)
67,0.0,0.0,0.0,0.0,46.074083843435176,30.894142709260255,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 19:00:00,71,0.0,POINT (30.894142709260255 46.074083843435176)
68,0.0,0.0,0.0,0.0,46.069299570646805,30.90257381512799,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 20:00:00,71,0.0,POINT (30.90257381512799 46.069299570646805)
69,0.0,0.0,0.0,0.0,46.066818155184784,30.91090349284521,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 21:00:00,71,0.0,POINT (30.91090349284521 46.066818155184784)
70,0.0,0.0,0.0,0.0,46.061674126198426,30.931026876688744,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 22:00:00,71,0.0,POINT (30.931026876688744 46.061674126198426)
71,0.0,0.0,0.0,0.0,46.05733575550796,30.94454940989941,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-09 23:00:00,71,0.0,POINT (30.94454940989941 46.05733575550796)
72,0.0,0.0,0.0,0.0,46.06209091265466,30.96353028000884,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 00:00:00,71,0.0,POINT (30.96353028000884 46.06209091265466)
73,0.0,0.0,0.0,0.0,46.060365800700744,30.97733205432287,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 01:00:00,71,0.0,POINT (30.97733205432287 46.060365800700744)
74,0.0,0.0,0.0,0.0,46.06074983719596,30.992931854781116,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 02:00:00,71,0.0,POINT (30.992931854781116 46.06074983719596)
75,0.0,0.0,0.0,0.0,46.05911999746629,31.0003002547805,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 03:00:00,71,0.0,POINT (31.0003002547805 46.05911999746629)
76,0.0,0.0,0.0,0.0,46.05791215706329,31.01432575929449,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 04:00:00,71,0.0,POINT (31.01432575929449 46.05791215706329)
77,0.0,0.0,0.0,0.0,46.05921165215304,31.02330545324107,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 05:00:00,71,0.0,POINT (31.02330545324107 46.05921165215304)
78,0.0,0.0,0.0,0.0,46.06078335842883,31.03492227144902,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 06:00:00,71,0.0,POINT (31.03492227144902 46.06078335842883)
79,0.0,0.0,0.0,0.0,46.0675957301723,31.046952415560106,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 07:00:00,71,0.0,POINT (31.046952415560106 46.0675957301723)
80,0.0,0.0,0.0,0.0,46.078560841568255,31.055506192882305,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 08:00:00,71,0.0,POINT (31.055506192882305 46.078560841568255)
81,0.0,0.0,0.0,0.0,46.078882615347176,31.062808437573533,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 09:00:00,71,0.0,POINT (31.062808437573533 46.078882615347176)
82,0.0,0.0,0.0,0.0,46.087572366188915,31.072925205724474,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 10:00:00,71,0.0,POINT (31.072925205724474 46.087572366188915)
83,0.0,0.0,0.0,0.0,46.0941996846196,31.071978690560382,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 11:00:00,71,0.0,POINT (31.071978690560382 46.0941996846196)
84,0.0,0.0,0.0,0.0,46.098566304459446,31.07732294700703,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 12:00:00,71,0.0,POINT (31.07732294700703 46.098566304459446)
85,0.0,0.0,0.0,0.0,46.10260464369968,31.087788652927365,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 13:00:00,71,0.0,POINT (31.087788652927365 46.10260464369968)
86,0.0,0.0,0.0,0.0,46.109223507262854,31.09108245202083,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 14:00:00,71,0.0,POINT (31.09108245202083 46.109223507262854)
87,0.0,0.0,0.0,0.0,46.11459286928637,31.104264007021087,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 15:00:00,71,0.0,POINT (31.104264007021087 46.11459286928637)
88,0.0,0.0,0.0,0.0,46.114653536818366,31.113973375421466,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 16:00:00,71,0.0,POINT (31.113973375421466 46.114653536818366)
89,0.0,0.0,0.0,0.0,46.120849068226526,31.12059417490155,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 17:00:00,71,0.0,POINT (31.12059417490155 46.120849068226526)
90,0.0,0.0,0.0,0.0,46.12847792702419,31.122661647492677,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 18:00:00,71,0.0,POINT (31.122661647492677 46.12847792702419)
91,0.0,0.0,0.0,0.0,46.12936350113555,31.131776522979212,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 19:00:00,71,0.0,POINT (31.131776522979212 46.12936350113555)
92,0.0,0.0,0.0,0.0,46.13490660059962,31.136287893863482,46.200024,30.749084,0.0,46.200024,30.749084,2016-10-10 20:00:00,71,0.0,POINT (31.136287893863482 46.13490660059962)
