obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,46.20002365112305,30.74893846169159,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 00:00:00,76,0.0,POINT (30.74893846169159 46.20002365112305)
1,0.0,0.0,0.0,0.0,46.19722924883521,30.742235713391963,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 01:00:00,76,0.0,POINT (30.742235713391963 46.19722924883521)
2,0.0,0.0,0.0,0.0,46.19011533980385,30.740152883399276,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 02:00:00,76,0.0,POINT (30.740152883399276 46.19011533980385)
3,0.0,0.0,0.0,0.0,46.18615925931169,30.73226463904235,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 03:00:00,76,0.0,POINT (30.73226463904235 46.18615925931169)
4,0.0,0.0,0.0,0.0,46.182203235192176,30.728739378085724,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 04:00:00,76,0.0,POINT (30.728739378085724 46.182203235192176)
5,0.0,0.0,0.0,0.0,46.18503368143257,30.72749972738399,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 05:00:00,76,0.0,POINT (30.72749972738399 46.18503368143257)
6,0.0,0.0,0.0,0.0,46.1866707003399,30.73052445101726,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 06:00:00,76,0.0,POINT (30.73052445101726 46.1866707003399)
7,0.0,0.0,0.0,0.0,46.183161406642725,30.726456940153025,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 07:00:00,76,0.0,POINT (30.726456940153025 46.183161406642725)
8,0.0,0.0,0.0,0.0,46.17597265312565,30.72271826887031,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 08:00:00,76,0.0,POINT (30.72271826887031 46.17597265312565)
9,0.0,0.0,0.0,0.0,46.17647956321739,30.719372074006376,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 09:00:00,76,0.0,POINT (30.719372074006376 46.17647956321739)
10,0.0,0.0,0.0,0.0,46.17487853845355,30.708492404812645,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 10:00:00,76,0.0,POINT (30.708492404812645 46.17487853845355)
11,0.0,0.0,0.0,0.0,46.1728623693852,30.70630292451665,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 11:00:00,76,0.0,POINT (30.70630292451665 46.1728623693852)
12,0.0,0.0,0.0,0.0,46.175978367826666,30.70185531117617,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 12:00:00,76,0.0,POINT (30.70185531117617 46.175978367826666)
13,0.0,0.0,0.0,0.0,46.175377400568664,30.691238593761376,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 13:00:00,76,0.0,POINT (30.691238593761376 46.175377400568664)
14,0.0,0.0,0.0,0.0,46.17413541448547,30.69233446968575,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 14:00:00,76,0.0,POINT (30.69233446968575 46.17413541448547)
15,0.0,0.0,0.0,0.0,46.177874155888816,30.687808571002154,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 15:00:00,76,0.0,POINT (30.687808571002154 46.177874155888816)
16,0.0,0.0,0.0,0.0,46.17595807227213,30.69018730727446,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 16:00:00,76,0.0,POINT (30.69018730727446 46.17595807227213)
17,0.0,0.0,0.0,0.0,46.175765866967744,30.68403900560652,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 17:00:00,76,0.0,POINT (30.68403900560652 46.175765866967744)
18,0.0,0.0,0.0,0.0,46.17351937390355,30.678973507448614,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 18:00:00,76,0.0,POINT (30.678973507448614 46.17351937390355)
19,0.0,0.0,0.0,0.0,46.17536225354059,30.680817365175255,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 19:00:00,76,0.0,POINT (30.680817365175255 46.17536225354059)
20,0.0,0.0,0.0,0.0,46.17621751586322,30.679842135624735,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 20:00:00,76,0.0,POINT (30.679842135624735 46.17621751586322)
21,0.0,0.0,0.0,0.0,46.17474287147653,30.67836771416272,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 21:00:00,76,0.0,POINT (30.67836771416272 46.17474287147653)
22,0.0,0.0,0.0,0.0,46.1738274241505,30.677623817198842,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 22:00:00,76,0.0,POINT (30.677623817198842 46.1738274241505)
23,0.0,0.0,0.0,0.0,46.1720249001883,30.673419174832144,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-07 23:00:00,76,0.0,POINT (30.673419174832144 46.1720249001883)
24,0.0,0.0,0.0,0.0,46.17297971236766,30.672283137261427,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 00:00:00,76,0.0,POINT (30.672283137261427 46.17297971236766)
25,0.0,0.0,0.0,0.0,46.17347711487762,30.667830919156394,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 01:00:00,76,0.0,POINT (30.667830919156394 46.17347711487762)
26,0.0,0.0,0.0,0.0,46.172199742919304,30.662090805230463,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 02:00:00,76,0.0,POINT (30.662090805230463 46.172199742919304)
27,0.0,0.0,0.0,0.0,46.168285630117374,30.661808490493176,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 03:00:00,76,0.0,POINT (30.661808490493176 46.168285630117374)
28,0.0,0.0,0.0,0.0,46.16542600856374,30.660081178501912,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 04:00:00,76,0.0,POINT (30.660081178501912 46.16542600856374)
29,0.0,0.0,0.0,0.0,46.16498915343606,30.65408182123777,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 05:00:00,76,0.0,POINT (30.65408182123777 46.16498915343606)
30,0.0,0.0,0.0,0.0,46.1618333575534,30.656078085931362,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 06:00:00,76,0.0,POINT (30.656078085931362 46.1618333575534)
31,0.0,0.0,0.0,0.0,46.155920236545754,30.646549793829397,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 07:00:00,76,0.0,POINT (30.646549793829397 46.155920236545754)
32,0.0,0.0,0.0,0.0,46.15562539176226,30.64326136447037,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 08:00:00,76,0.0,POINT (30.64326136447037 46.15562539176226)
33,0.0,0.0,0.0,0.0,46.14910544093378,30.633431515183727,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 09:00:00,76,0.0,POINT (30.633431515183727 46.14910544093378)
34,0.0,0.0,0.0,0.0,46.14214645470647,30.634887468513643,46.200024,30.748938,0.0,46.200024,30.748938,2016-10-08 10:00:00,76,0.0,POINT (30.634887468513643 46.14214645470647)
