obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,46.199954986572266,30.75275484044264,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 00:00:00,75,0.0,POINT (30.75275484044264 46.199954986572266)
1,0.0,0.0,0.0,0.0,46.19823626943232,30.750396483513878,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 01:00:00,75,0.0,POINT (30.750396483513878 46.19823626943232)
2,0.0,0.0,0.0,0.0,46.194423543985096,30.745714151833354,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 02:00:00,75,0.0,POINT (30.745714151833354 46.194423543985096)
3,0.0,0.0,0.0,0.0,46.19151827908913,30.74356428115087,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 03:00:00,75,0.0,POINT (30.74356428115087 46.19151827908913)
4,0.0,0.0,0.0,0.0,46.186539642875424,30.736324267867733,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 04:00:00,75,0.0,POINT (30.736324267867733 46.186539642875424)
5,0.0,0.0,0.0,0.0,46.18453977482764,30.732438508865826,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 05:00:00,75,0.0,POINT (30.732438508865826 46.18453977482764)
6,0.0,0.0,0.0,0.0,46.18333400352665,30.727891426765417,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 06:00:00,75,0.0,POINT (30.727891426765417 46.18333400352665)
7,0.0,0.0,0.0,0.0,46.18467361150527,30.72689586246792,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 07:00:00,75,0.0,POINT (30.72689586246792 46.18467361150527)
8,0.0,0.0,0.0,0.0,46.18261180691366,30.72945173876124,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 08:00:00,75,0.0,POINT (30.72945173876124 46.18261180691366)
9,0.0,0.0,0.0,0.0,46.18105777121128,30.728593157086905,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 09:00:00,75,0.0,POINT (30.728593157086905 46.18105777121128)
10,0.0,0.0,0.0,0.0,46.17976459912365,30.72866093266403,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 10:00:00,75,0.0,POINT (30.72866093266403 46.17976459912365)
11,0.0,0.0,0.0,0.0,46.1771943128396,30.730250554696358,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 11:00:00,75,0.0,POINT (30.730250554696358 46.1771943128396)
12,0.0,0.0,0.0,0.0,46.174148348348915,30.724100996539836,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 12:00:00,75,0.0,POINT (30.724100996539836 46.174148348348915)
13,0.0,0.0,0.0,0.0,46.17024588167241,30.725273460427065,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 13:00:00,75,0.0,POINT (30.725273460427065 46.17024588167241)
14,0.0,0.0,0.0,0.0,46.16838187115515,30.727644775417357,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 14:00:00,75,0.0,POINT (30.727644775417357 46.16838187115515)
15,0.0,0.0,0.0,0.0,46.1662281995001,30.7241719959363,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 15:00:00,75,0.0,POINT (30.7241719959363 46.1662281995001)
16,0.0,0.0,0.0,0.0,46.16368980111723,30.715664667133872,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 16:00:00,75,0.0,POINT (30.715664667133872 46.16368980111723)
17,0.0,0.0,0.0,0.0,46.16243271147283,30.71530806844891,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 17:00:00,75,0.0,POINT (30.71530806844891 46.16243271147283)
18,0.0,0.0,0.0,0.0,46.16067088221547,30.713554099613813,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 18:00:00,75,0.0,POINT (30.713554099613813 46.16067088221547)
19,0.0,0.0,0.0,0.0,46.161756953224995,30.710771650901258,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 19:00:00,75,0.0,POINT (30.710771650901258 46.161756953224995)
20,0.0,0.0,0.0,0.0,46.1590730459465,30.712506344639603,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 20:00:00,75,0.0,POINT (30.712506344639603 46.1590730459465)
21,0.0,0.0,0.0,0.0,46.15719275900107,30.707729183756744,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 21:00:00,75,0.0,POINT (30.707729183756744 46.15719275900107)
22,0.0,0.0,0.0,0.0,46.155788563758364,30.70518360632603,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 22:00:00,75,0.0,POINT (30.70518360632603 46.155788563758364)
23,0.0,0.0,0.0,0.0,46.154706135729626,30.70347649917251,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-07 23:00:00,75,0.0,POINT (30.70347649917251 46.154706135729626)
24,0.0,0.0,0.0,0.0,46.15465227112679,30.698322836899617,46.199955,30.752754,0.0,46.199955,30.752754,2016-10-08 00:00:00,75,0.0,POINT (30.698322836899617 46.15465227112679)
