obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,45.60002899169922,30.74773540368247,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 00:00:00,42,0.0,POINT (30.74773540368247 45.60002899169922)
1,0.0,0.0,0.0,0.0,45.60269064671966,30.748165858692484,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 01:00:00,42,0.0,POINT (30.748165858692484 45.60269064671966)
2,0.0,0.0,0.0,0.0,45.60228591424536,30.74967755910042,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 02:00:00,42,0.0,POINT (30.74967755910042 45.60228591424536)
3,0.0,0.0,0.0,0.0,45.60423198921279,30.748170928266703,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 03:00:00,42,0.0,POINT (30.748170928266703 45.60423198921279)
4,0.0,0.0,0.0,0.0,45.602203516901234,30.746507407087467,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 04:00:00,42,0.0,POINT (30.746507407087467 45.602203516901234)
5,0.0,0.0,0.0,0.0,45.603628386739686,30.746086071086353,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 05:00:00,42,0.0,POINT (30.746086071086353 45.603628386739686)
6,0.0,0.0,0.0,0.0,45.603573599633734,30.74755433837934,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 06:00:00,42,0.0,POINT (30.74755433837934 45.603573599633734)
7,0.0,0.0,0.0,0.0,45.606473612098696,30.754438253260883,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 07:00:00,42,0.0,POINT (30.754438253260883 45.606473612098696)
8,0.0,0.0,0.0,0.0,45.61045377185291,30.756742276675777,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 08:00:00,42,0.0,POINT (30.756742276675777 45.61045377185291)
9,0.0,0.0,0.0,0.0,45.612395617369735,30.757502366570918,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 09:00:00,42,0.0,POINT (30.757502366570918 45.612395617369735)
10,0.0,0.0,0.0,0.0,45.61213699524177,30.76409130193459,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 10:00:00,42,0.0,POINT (30.76409130193459 45.61213699524177)
11,0.0,0.0,0.0,0.0,45.61217053680167,30.7620630511515,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 11:00:00,42,0.0,POINT (30.7620630511515 45.61217053680167)
12,0.0,0.0,0.0,0.0,45.61976589766311,30.761637894490292,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 12:00:00,42,0.0,POINT (30.761637894490292 45.61976589766311)
13,0.0,0.0,0.0,0.0,45.62240231307166,30.761102142536952,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 13:00:00,42,0.0,POINT (30.761102142536952 45.62240231307166)
14,0.0,0.0,0.0,0.0,45.62396281833175,30.758971205497105,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 14:00:00,42,0.0,POINT (30.758971205497105 45.62396281833175)
15,0.0,0.0,0.0,0.0,45.626014055376665,30.759750895345203,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 15:00:00,42,0.0,POINT (30.759750895345203 45.626014055376665)
16,0.0,0.0,0.0,0.0,45.62404434105541,30.764248918725013,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 16:00:00,42,0.0,POINT (30.764248918725013 45.62404434105541)
17,0.0,0.0,0.0,0.0,45.624736739541646,30.761440411395366,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 17:00:00,42,0.0,POINT (30.761440411395366 45.624736739541646)
18,0.0,0.0,0.0,0.0,45.624772786676644,30.764951532830594,45.60003,30.747736,0.0,45.60003,30.747736,2016-10-06 18:00:00,42,0.0,POINT (30.764951532830594 45.624772786676644)
