obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,45.599754333496094,30.75198861171332,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 00:00:00,54,0.0,POINT (30.75198861171332 45.599754333496094)
1,0.0,0.0,0.0,0.0,45.60136516600603,30.748571383352022,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 01:00:00,54,0.0,POINT (30.748571383352022 45.60136516600603)
2,0.0,0.0,0.0,0.0,45.605864163710145,30.74909533248134,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 02:00:00,54,0.0,POINT (30.74909533248134 45.605864163710145)
3,0.0,0.0,0.0,0.0,45.61244389652242,30.745861247381175,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 03:00:00,54,0.0,POINT (30.745861247381175 45.61244389652242)
4,0.0,0.0,0.0,0.0,45.61302209997747,30.752270128783117,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 04:00:00,54,0.0,POINT (30.752270128783117 45.61302209997747)
5,0.0,0.0,0.0,0.0,45.612885107765734,30.746540728048828,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 05:00:00,54,0.0,POINT (30.746540728048828 45.612885107765734)
6,0.0,0.0,0.0,0.0,45.60955152597495,30.748887142111823,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 06:00:00,54,0.0,POINT (30.748887142111823 45.60955152597495)
7,0.0,0.0,0.0,0.0,45.6087911135433,30.749320005893225,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 07:00:00,54,0.0,POINT (30.749320005893225 45.6087911135433)
8,0.0,0.0,0.0,0.0,45.60822088975874,30.747015173920776,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 08:00:00,54,0.0,POINT (30.747015173920776 45.60822088975874)
9,0.0,0.0,0.0,0.0,45.612475568835215,30.741545738713228,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 09:00:00,54,0.0,POINT (30.741545738713228 45.612475568835215)
10,0.0,0.0,0.0,0.0,45.60946084040225,30.736338125007848,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 10:00:00,54,0.0,POINT (30.736338125007848 45.60946084040225)
11,0.0,0.0,0.0,0.0,45.60955153183073,30.725858363850023,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 11:00:00,54,0.0,POINT (30.725858363850023 45.60955153183073)
12,0.0,0.0,0.0,0.0,45.61372716873271,30.727239005880097,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 12:00:00,54,0.0,POINT (30.727239005880097 45.61372716873271)
13,0.0,0.0,0.0,0.0,45.61798261840914,30.716896289160267,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 13:00:00,54,0.0,POINT (30.716896289160267 45.61798261840914)
14,0.0,0.0,0.0,0.0,45.6161389073609,30.713953387916654,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 14:00:00,54,0.0,POINT (30.713953387916654 45.6161389073609)
15,0.0,0.0,0.0,0.0,45.61741802281901,30.71045894376565,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 15:00:00,54,0.0,POINT (30.71045894376565 45.61741802281901)
16,0.0,0.0,0.0,0.0,45.621052188333564,30.70430703666436,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 16:00:00,54,0.0,POINT (30.70430703666436 45.621052188333564)
17,0.0,0.0,0.0,0.0,45.62050942206792,30.69291340722231,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 17:00:00,54,0.0,POINT (30.69291340722231 45.62050942206792)
18,0.0,0.0,0.0,0.0,45.621185481886265,30.689955340193798,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 18:00:00,54,0.0,POINT (30.689955340193798 45.621185481886265)
19,0.0,0.0,0.0,0.0,45.62118543114207,30.68508195232707,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 19:00:00,54,0.0,POINT (30.68508195232707 45.62118543114207)
20,0.0,0.0,0.0,0.0,45.623007132582835,30.67474677062085,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 20:00:00,54,0.0,POINT (30.67474677062085 45.623007132582835)
21,0.0,0.0,0.0,0.0,45.6180546516919,30.675904038736377,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 21:00:00,54,0.0,POINT (30.675904038736377 45.6180546516919)
22,0.0,0.0,0.0,0.0,45.61916436003207,30.673462794686483,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 22:00:00,54,0.0,POINT (30.673462794686483 45.61916436003207)
23,0.0,0.0,0.0,0.0,45.61541157222122,30.66759452426061,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-07 23:00:00,54,0.0,POINT (30.66759452426061 45.61541157222122)
24,0.0,0.0,0.0,0.0,45.61551443825853,30.662673088396254,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 00:00:00,54,0.0,POINT (30.662673088396254 45.61551443825853)
25,0.0,0.0,0.0,0.0,45.61255931766343,30.66252407333527,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 01:00:00,54,0.0,POINT (30.66252407333527 45.61255931766343)
26,0.0,0.0,0.0,0.0,45.61002497412128,30.65867265651428,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 02:00:00,54,0.0,POINT (30.65867265651428 45.61002497412128)
27,0.0,0.0,0.0,0.0,45.6100559307088,30.653597639265577,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 03:00:00,54,0.0,POINT (30.653597639265577 45.6100559307088)
28,0.0,0.0,0.0,0.0,45.60635093709257,30.64957383380918,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 04:00:00,54,0.0,POINT (30.64957383380918 45.60635093709257)
29,0.0,0.0,0.0,0.0,45.6059909677798,30.650921282294174,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 05:00:00,54,0.0,POINT (30.650921282294174 45.6059909677798)
30,0.0,0.0,0.0,0.0,45.60368368002519,30.643266183750228,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 06:00:00,54,0.0,POINT (30.643266183750228 45.60368368002519)
31,0.0,0.0,0.0,0.0,45.5996295294621,30.64462350517199,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 07:00:00,54,0.0,POINT (30.64462350517199 45.5996295294621)
32,0.0,0.0,0.0,0.0,45.59568073598687,30.641151752434656,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 08:00:00,54,0.0,POINT (30.641151752434656 45.59568073598687)
33,0.0,0.0,0.0,0.0,45.59422431082316,30.63972601093236,45.599754,30.75199,0.0,45.599754,30.75199,2016-10-08 09:00:00,54,0.0,POINT (30.63972601093236 45.59422431082316)
