obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,45.60008239746094,30.74851748311351,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 00:00:00,44,0.0,POINT (30.74851748311351 45.60008239746094)
1,0.0,0.0,0.0,0.0,45.60018156199021,30.750752079649946,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 01:00:00,44,0.0,POINT (30.750752079649946 45.60018156199021)
2,0.0,0.0,0.0,0.0,45.59578105412889,30.748988788939663,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 02:00:00,44,0.0,POINT (30.748988788939663 45.59578105412889)
3,0.0,0.0,0.0,0.0,45.596640312657875,30.742112354757893,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 03:00:00,44,0.0,POINT (30.742112354757893 45.596640312657875)
4,0.0,0.0,0.0,0.0,45.59852551374279,30.74246554173708,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 04:00:00,44,0.0,POINT (30.74246554173708 45.59852551374279)
5,0.0,0.0,0.0,0.0,45.59768139878993,30.744696602126126,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 05:00:00,44,0.0,POINT (30.744696602126126 45.59768139878993)
6,0.0,0.0,0.0,0.0,45.60025228353029,30.74690380868126,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 06:00:00,44,0.0,POINT (30.74690380868126 45.60025228353029)
7,0.0,0.0,0.0,0.0,45.603466602357564,30.744431986541912,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 07:00:00,44,0.0,POINT (30.744431986541912 45.603466602357564)
8,0.0,0.0,0.0,0.0,45.6025053552412,30.74425674726434,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 08:00:00,44,0.0,POINT (30.74425674726434 45.6025053552412)
9,0.0,0.0,0.0,0.0,45.605722841062885,30.747165820095866,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 09:00:00,44,0.0,POINT (30.747165820095866 45.605722841062885)
10,0.0,0.0,0.0,0.0,45.61199575135153,30.747273870488208,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 10:00:00,44,0.0,POINT (30.747273870488208 45.61199575135153)
11,0.0,0.0,0.0,0.0,45.6112709262562,30.748780931018505,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 11:00:00,44,0.0,POINT (30.748780931018505 45.6112709262562)
12,0.0,0.0,0.0,0.0,45.60992289061955,30.75488840668493,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 12:00:00,44,0.0,POINT (30.75488840668493 45.60992289061955)
13,0.0,0.0,0.0,0.0,45.61131717570803,30.75818889845158,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 13:00:00,44,0.0,POINT (30.75818889845158 45.61131717570803)
14,0.0,0.0,0.0,0.0,45.61215845386187,30.759920707670428,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 14:00:00,44,0.0,POINT (30.759920707670428 45.61215845386187)
15,0.0,0.0,0.0,0.0,45.61445171817613,30.765310597032077,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 15:00:00,44,0.0,POINT (30.765310597032077 45.61445171817613)
16,0.0,0.0,0.0,0.0,45.6118284238922,30.76517969466205,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 16:00:00,44,0.0,POINT (30.76517969466205 45.6118284238922)
17,0.0,0.0,0.0,0.0,45.61400429006523,30.763681213109933,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 17:00:00,44,0.0,POINT (30.763681213109933 45.61400429006523)
18,0.0,0.0,0.0,0.0,45.61529274753857,30.76007769332385,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 18:00:00,44,0.0,POINT (30.76007769332385 45.61529274753857)
19,0.0,0.0,0.0,0.0,45.60882910848792,30.756086503868065,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 19:00:00,44,0.0,POINT (30.756086503868065 45.60882910848792)
20,0.0,0.0,0.0,0.0,45.60926205309958,30.754061406820767,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 20:00:00,44,0.0,POINT (30.754061406820767 45.60926205309958)
21,0.0,0.0,0.0,0.0,45.60828434033296,30.752055597267397,45.600082,30.748518,0.0,45.600082,30.748518,2016-10-06 21:00:00,44,0.0,POINT (30.752055597267397 45.60828434033296)
