obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,45.60002517700195,30.7492091338601,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 00:00:00,49,0.0,POINT (30.7492091338601 45.60002517700195)
1,0.0,0.0,0.0,0.0,45.59974998546329,30.74880929606762,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 01:00:00,49,0.0,POINT (30.74880929606762 45.59974998546329)
2,0.0,0.0,0.0,0.0,45.594254306698495,30.7487897394051,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 02:00:00,49,0.0,POINT (30.7487897394051 45.594254306698495)
3,0.0,0.0,0.0,0.0,45.59362115292931,30.746051453936058,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 03:00:00,49,0.0,POINT (30.746051453936058 45.59362115292931)
4,0.0,0.0,0.0,0.0,45.5931612915764,30.752827765810302,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 04:00:00,49,0.0,POINT (30.752827765810302 45.5931612915764)
5,0.0,0.0,0.0,0.0,45.59529505843424,30.75352288800431,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 05:00:00,49,0.0,POINT (30.75352288800431 45.59529505843424)
6,0.0,0.0,0.0,0.0,45.59397644254728,30.75268215156087,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 06:00:00,49,0.0,POINT (30.75268215156087 45.59397644254728)
7,0.0,0.0,0.0,0.0,45.59617051552572,30.753800597002915,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 07:00:00,49,0.0,POINT (30.753800597002915 45.59617051552572)
8,0.0,0.0,0.0,0.0,45.598197213723815,30.751221449683207,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 08:00:00,49,0.0,POINT (30.751221449683207 45.598197213723815)
9,0.0,0.0,0.0,0.0,45.60236315682339,30.75035673597422,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 09:00:00,49,0.0,POINT (30.75035673597422 45.60236315682339)
10,0.0,0.0,0.0,0.0,45.60201760143982,30.74953288772565,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 10:00:00,49,0.0,POINT (30.74953288772565 45.60201760143982)
11,0.0,0.0,0.0,0.0,45.60326542824763,30.758037771651498,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 11:00:00,49,0.0,POINT (30.758037771651498 45.60326542824763)
12,0.0,0.0,0.0,0.0,45.603514225766496,30.75860882013558,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 12:00:00,49,0.0,POINT (30.75860882013558 45.603514225766496)
13,0.0,0.0,0.0,0.0,45.60423993538809,30.760755311996267,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 13:00:00,49,0.0,POINT (30.760755311996267 45.60423993538809)
14,0.0,0.0,0.0,0.0,45.60088172640715,30.75725503376283,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 14:00:00,49,0.0,POINT (30.75725503376283 45.60088172640715)
15,0.0,0.0,0.0,0.0,45.59783765397742,30.758701738479576,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 15:00:00,49,0.0,POINT (30.758701738479576 45.59783765397742)
16,0.0,0.0,0.0,0.0,45.594554273133916,30.76062067243558,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 16:00:00,49,0.0,POINT (30.76062067243558 45.594554273133916)
17,0.0,0.0,0.0,0.0,45.590738069799954,30.75964514482243,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 17:00:00,49,0.0,POINT (30.75964514482243 45.590738069799954)
18,0.0,0.0,0.0,0.0,45.589592770288746,30.76049913717546,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 18:00:00,49,0.0,POINT (30.76049913717546 45.589592770288746)
19,0.0,0.0,0.0,0.0,45.588298012247144,30.759600482933855,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 19:00:00,49,0.0,POINT (30.759600482933855 45.588298012247144)
20,0.0,0.0,0.0,0.0,45.58546691281754,30.763211970911286,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 20:00:00,49,0.0,POINT (30.763211970911286 45.58546691281754)
21,0.0,0.0,0.0,0.0,45.58523875767477,30.76108442366908,45.600025,30.749208,0.0,45.600025,30.749208,2016-10-06 21:00:00,49,0.0,POINT (30.76108442366908 45.58523875767477)
