obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,45.59996032714844,30.74493216884962,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 00:00:00,57,0.0,POINT (30.74493216884962 45.59996032714844)
1,0.0,0.0,0.0,0.0,45.59940136383853,30.746498673098237,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 01:00:00,57,0.0,POINT (30.746498673098237 45.59940136383853)
2,0.0,0.0,0.0,0.0,45.60469224968387,30.74825543406214,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 02:00:00,57,0.0,POINT (30.74825543406214 45.60469224968387)
3,0.0,0.0,0.0,0.0,45.60731025680869,30.74793763395181,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 03:00:00,57,0.0,POINT (30.74793763395181 45.60731025680869)
4,0.0,0.0,0.0,0.0,45.61237222953036,30.748199231856557,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 04:00:00,57,0.0,POINT (30.748199231856557 45.61237222953036)
5,0.0,0.0,0.0,0.0,45.615982339057034,30.74557311609159,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 05:00:00,57,0.0,POINT (30.74557311609159 45.615982339057034)
6,0.0,0.0,0.0,0.0,45.62003765156376,30.744029794783103,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 06:00:00,57,0.0,POINT (30.744029794783103 45.62003765156376)
7,0.0,0.0,0.0,0.0,45.62009742001119,30.74431843169492,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 07:00:00,57,0.0,POINT (30.74431843169492 45.62009742001119)
8,0.0,0.0,0.0,0.0,45.618130341028305,30.749577371395244,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 08:00:00,57,0.0,POINT (30.749577371395244 45.618130341028305)
9,0.0,0.0,0.0,0.0,45.617731577493025,30.745038771739612,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 09:00:00,57,0.0,POINT (30.745038771739612 45.617731577493025)
10,0.0,0.0,0.0,0.0,45.619249732705185,30.74333808996834,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 10:00:00,57,0.0,POINT (30.74333808996834 45.619249732705185)
11,0.0,0.0,0.0,0.0,45.61925659117983,30.736006305243837,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 11:00:00,57,0.0,POINT (30.736006305243837 45.61925659117983)
12,0.0,0.0,0.0,0.0,45.61817375694475,30.726084698658042,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 12:00:00,57,0.0,POINT (30.726084698658042 45.61817375694475)
13,0.0,0.0,0.0,0.0,45.621138089117586,30.71970202002515,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 13:00:00,57,0.0,POINT (30.71970202002515 45.621138089117586)
14,0.0,0.0,0.0,0.0,45.62497275134772,30.715011065263084,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 14:00:00,57,0.0,POINT (30.715011065263084 45.62497275134772)
15,0.0,0.0,0.0,0.0,45.62653931511455,30.711392999324225,45.59996,30.744932,0.0,45.59996,30.744932,2016-10-07 15:00:00,57,0.0,POINT (30.711392999324225 45.62653931511455)
