lat,lon,timestamp,tsm (mg/l),temperature (˚C),salinity (‰),density (gr/cm3),oxygen (mg/L),oxygen (%),conductivity (ohm-1),sound,station,sampling depth (m)
41.42272,41.426326,2022-04-22 14:53:00,none,13.1134,15.9992,11.7055,8.255,86.76,20.190848,1478.19,H5,0.33
41.42272,41.426326,2022-04-22 14:53:00,none,11.5715,17.1451,12.8307,10.454,107.02,20.720541,1474.06,H5,1.947
41.42272,41.426326,2022-04-22 14:53:00,none,11.7178,16.8235,12.5602,10.761,110.29,20.437671,1474.21,H5,2.059
41.42272,41.426326,2022-04-22 14:53:00,none,11.1228,17.5526,13.2119,12.137,123.33,20.938107,1472.93,H5,3.592
41.42272,41.426326,2022-04-22 14:53:00,none,10.2295,18.0202,13.6998,10.387,103.78,20.975317,1470.19,H5,4.529
41.42272,41.426326,2022-04-22 14:53:00,none,10.0947,18.1056,13.7844,13.232,131.87,20.995238,1469.81,H5,5.787
41.42272,41.426326,2022-04-22 14:53:00,none,10.1232,18.0304,13.7221,14.574,145.27,20.93099,1469.85,H5,7.638
41.42272,41.426326,2022-04-22 14:53:00,none,10.1426,18.0495,13.7344,10.867,108.38,20.9616,1469.96,H5,8.019
41.42272,41.426326,2022-04-22 14:53:00,none,10.0098,18.1318,13.8161,11.551,114.91,20.97917,1469.58,H5,9.735
41.42272,41.426326,2022-04-22 14:53:00,none,9.9502,18.1422,13.8321,10.927,108.57,20.958709,1469.38,H5,10.052
41.42272,41.426326,2022-04-22 14:53:00,none,9.8863,18.1646,13.858,13.946,138.39,20.949279,1469.2,H5,12.709
41.42272,41.426326,2022-04-22 14:53:00,none,9.5305,18.2914,14.0029,10.303,101.5,20.893869,1468.02,H5,13.427
41.42272,41.426326,2022-04-22 14:53:00,none,9.3687,18.3343,14.0569,13.545,132.98,20.85322,1467.49,H5,15.583
41.42272,41.426326,2022-04-22 14:53:00,none,9.372,18.3376,14.059,10.708,105.14,20.858468,1467.51,H5,15.926
41.42272,41.426326,2022-04-22 14:53:00,none,9.3458,18.3405,14.0645,11.375,111.63,20.84803,1467.44,H5,17.681
41.42272,41.426326,2022-04-22 14:53:00,none,9.27,18.3518,14.0829,14.415,141.22,20.820441,1467.22,H5,21.235
41.42272,41.426326,2022-04-22 14:53:00,none,8.9858,18.4222,14.1728,10.384,101.11,20.743129,1466.28,H5,25.306
41.42272,41.426326,2022-04-22 14:53:00,none,8.9662,18.4213,14.1746,10.088,98.18,20.732048,1466.22,H5,26.198
41.42272,41.426326,2022-04-22 14:53:00,none,8.8006,18.4571,14.2224,9.96,96.6,20.682166,1465.71,H5,31.648
41.42272,41.426326,2022-04-22 14:53:00,16.32,8.8,18.4604,14.2251,10.175,98.68,20.685418,1465.72,H5,32.212
41.43004,41.431314,2022-04-22 15:25:00,18.52,12.6656,8.9068,6.3117,9.786,97.45,11.643055,1468.22,H6,0.386
41.43004,41.431314,2022-04-22 15:25:00,none,12.2345,16.3226,12.0946,9.86,101.89,20.131937,1475.46,H6,0.861
41.43004,41.431314,2022-04-22 15:25:00,none,11.705,17.1464,12.8117,10.161,104.32,20.790004,1474.54,H6,1.691
41.43004,41.431314,2022-04-22 15:25:00,none,11.5926,17.1027,12.7948,10.364,106.12,20.684411,1474.08,H6,2.046
41.43004,41.431314,2022-04-22 15:25:00,none,11.1228,17.5526,13.2119,12.137,123.33,20.938107,1472.93,H6,3.592
41.43004,41.431314,2022-04-22 15:25:00,none,10.7906,17.819,13.466,12.346,124.75,21.054703,1472.05,H6,4.967
41.43004,41.431314,2022-04-22 15:25:00,none,10.0947,18.1056,13.7844,13.232,131.87,20.995238,1469.81,H6,5.787
41.43004,41.431314,2022-04-22 15:25:00,none,10.3704,17.9927,13.6593,11.677,117.01,21.020858,1470.72,H6,6.534
41.43004,41.431314,2022-04-22 15:25:00,none,10.3052,18.02,13.6894,10.045,100.53,21.015756,1470.52,H6,7.167
41.43004,41.431314,2022-04-22 15:25:00,none,10.0098,18.1318,13.8161,11.551,114.91,20.97917,1469.58,H6,9.735
41.43004,41.431314,2022-04-22 15:25:00,none,9.9864,18.1474,13.8313,12.197,121.3,20.983513,1469.53,H6,10.578
41.43004,41.431314,2022-04-22 15:25:00,none,9.81,18.1916,13.889,10.947,108.46,20.937295,1468.95,H6,12.848
41.43004,41.431314,2022-04-22 15:25:00,none,9.5305,18.2914,14.0029,10.303,101.5,20.893869,1468.02,H6,13.427
41.43004,41.431314,2022-04-22 15:25:00,none,9.6102,18.2442,13.9559,10.016,98.82,20.887189,1468.28,H6,14.667
41.43004,41.431314,2022-04-22 15:25:00,none,9.372,18.3376,14.059,10.708,105.14,20.858468,1467.51,H6,15.926
41.43004,41.431314,2022-04-22 15:25:00,none,9.444,18.3086,14.0273,10.92,107.37,20.867026,1467.78,H6,17.765
41.43004,41.431314,2022-04-22 15:25:00,none,9.2004,18.3883,14.12,10.041,98.23,20.82126,1466.99,H6,20.997
41.43004,41.431314,2022-04-22 15:25:00,none,9.27,18.3518,14.0829,14.415,141.22,20.820441,1467.22,H6,21.235
41.43004,41.431314,2022-04-22 15:25:00,none,8.9858,18.4222,14.1728,10.384,101.11,20.743129,1466.28,H6,25.306
41.43004,41.431314,2022-04-22 15:25:00,none,8.959,18.426,14.1791,10.064,97.94,20.733372,1466.21,H6,27.321
41.43004,41.431314,2022-04-22 15:25:00,none,8.9767,18.4269,14.1777,10.426,101.51,20.743795,1466.28,H6,27.385
41.43004,41.431314,2022-04-22 15:25:00,none,8.8006,18.4571,14.2224,9.96,96.6,20.682166,1465.71,H6,31.648
41.43004,41.431314,2022-04-22 15:25:00,none,8.8,18.4604,14.2251,10.175,98.68,20.685418,1465.72,H6,32.212
41.43004,41.431314,2022-04-22 15:25:00,14.2,8.7449,18.4751,14.2432,10.191,98.72,20.671405,1465.54,H6,33.156
41.428179,41.439599,2022-04-22 15:53:00,14.2,12.9037,7.5729,5.2493,9.974,99.02,10.075848,1467.5,H7,0.247
41.428179,41.439599,2022-04-22 15:53:00,none,11.705,17.1464,12.8117,10.161,104.32,20.790004,1474.54,H7,1.691
41.428179,41.439599,2022-04-22 15:53:00,none,11.25,17.3924,13.0694,11.189,113.91,20.828162,1473.18,H7,2.084
41.428179,41.439599,2022-04-22 15:53:00,none,11.1228,17.5526,13.2119,12.137,123.33,20.938107,1472.93,H7,3.592
41.428179,41.439599,2022-04-22 15:53:00,none,10.5427,17.7933,13.4808,12.656,127.15,20.896995,1471.09,H7,4.397
41.428179,41.439599,2022-04-22 15:53:00,none,10.3704,17.9927,13.6593,11.677,117.01,21.020858,1470.72,H7,6.534
41.428179,41.439599,2022-04-22 15:53:00,none,10.298,17.9828,13.6615,11.839,118.44,20.972409,1470.45,H7,7.829
41.428179,41.439599,2022-04-22 15:53:00,none,9.8907,18.162,13.8554,14.911,147.98,20.948151,1469.17,H7,10.106
41.428179,41.439599,2022-04-22 15:53:00,6.2,9.81,18.1916,13.889,10.947,108.46,20.937295,1468.95,H7,12.848
41.419656,41.433824,2022-04-22 16:18:00,9.76,12.2269,17.1457,12.731,9.415,97.78,21.055925,1476.39,H8,0.221
41.419656,41.433824,2022-04-22 16:18:00,none,11.705,17.1464,12.8117,10.161,104.32,20.790004,1474.54,H8,1.691
41.419656,41.433824,2022-04-22 16:18:00,none,11.2623,17.4363,13.1016,11.062,112.68,20.882721,1473.28,H8,2.259
41.419656,41.433824,2022-04-22 16:18:00,none,11.1228,17.5526,13.2119,12.137,123.33,20.938107,1472.93,H8,3.592
41.419656,41.433824,2022-04-22 16:18:00,none,10.5432,17.7529,13.4494,13.057,131.15,20.853628,1471.03,H8,4.044
41.419656,41.433824,2022-04-22 16:18:00,none,10.5427,17.7933,13.4808,12.656,127.15,20.896995,1471.09,H8,4.397
41.419656,41.433824,2022-04-22 16:18:00,none,10.3704,17.9927,13.6593,11.677,117.01,21.020858,1470.72,H8,6.534
41.419656,41.433824,2022-04-22 16:18:00,none,10.0914,18.0836,13.7677,14.891,148.37,20.970533,1469.79,H8,7.24
41.419656,41.433824,2022-04-22 16:18:00,5.27,9.8907,18.162,13.8554,14.911,147.98,20.948151,1469.17,H8,10.106
41.4137,41.429199,2022-04-22 16:35:00,8.24,12.2269,17.1457,12.731,9.415,97.78,21.055925,1476.39,H9,0.221
41.4137,41.429199,2022-04-22 16:35:00,none,12.3174,17.1482,12.7188,10.815,112.53,21.105519,1476.74,H9,1.407
41.4137,41.429199,2022-04-22 16:35:00,none,12.0407,17.1945,12.7976,10.514,108.78,21.015527,1475.81,H9,1.874
41.4137,41.429199,2022-04-22 16:35:00,none,11.2623,17.4363,13.1016,11.062,112.68,20.882721,1473.28,H9,2.259
41.4137,41.429199,2022-04-22 16:35:00,none,11.1228,17.5526,13.2119,12.137,123.33,20.938107,1472.93,H9,3.592
41.4137,41.429199,2022-04-22 16:35:00,none,10.5427,17.7933,13.4808,12.656,127.15,20.896995,1471.09,H9,4.397
41.4137,41.429199,2022-04-22 16:35:00,none,10.5357,17.8074,13.4927,13.506,135.68,20.90862,1471.09,H9,5.008
41.4137,41.429199,2022-04-22 16:35:00,4.11,10.2431,17.9559,13.6481,14.672,146.57,20.914764,1470.21,H9,7.549
41.379482,41.384107,2022-04-22 17:10:00,36.11,12.0157,17.6028,13.1168,9.015,6.308,20.958709,1469.77,HY1,0.391
41.379482,41.384107,2022-04-22 17:10:00,none,10.5918,17.8317,13.5037,10.653,7.455,20.949279,1469.99,HY1,1.976
41.379482,41.384107,2022-04-22 17:10:00,none,10.4935,17.9148,13.5818,12.106,8.471,20.893869,1468.47,HY1,3.515
41.379482,41.384107,2022-04-22 17:10:00,none,10.3875,17.9831,13.6495,10.343,7.237,20.85322,1470.33,HY1,4.192
41.379482,41.384107,2022-04-22 17:10:00,25.11,10.3618,17.9726,13.6448,10.524,7.364,20.858468,1467.39,HY1,7.184
41.381858,41.386468,2022-04-22 17:26:00,36.24,12.0364,16.3216,12.1243,9.459,6.619,20.84803,1469.17,HY2,0.123
41.381858,41.386468,2022-04-22 17:26:00,none,11.1931,16.9007,12.6971,10.188,7.129,20.820441,1468.04,HY2,0.931
41.381858,41.386468,2022-04-22 17:26:00,none,10.5918,17.8317,13.5037,10.653,7.455,20.743129,1467.55,HY2,1.976
41.381858,41.386468,2022-04-22 17:26:00,none,10.4935,17.9148,13.5818,12.106,8.471,20.732048,1467.22,HY2,3.515
41.381858,41.386468,2022-04-22 17:26:00,none,10.2873,17.992,13.6701,13.836,9.681,20.682166,1466.28,HY2,4.631
41.381858,41.386468,2022-04-22 17:26:00,15.63,10.0912,18.1157,13.7927,15.154,10.604,20.685418,1466.21,HY2,6.979
41.384227,41.391997,2022-04-22 17:44:00,24.63,11.9677,7.7366,5.5046,9.895,6.924,21.258068,1466.28,HY3,0.276
41.384227,41.391997,2022-04-22 17:44:00,none,11.357,17.3898,13.0517,10.46,7.319,21.262564,1465.71,HY3,1.313
41.384227,41.391997,2022-04-22 17:44:00,none,11.305,17.472,13.123,10.599,7.417,21.096367,1465.72,HY3,1.722
41.384227,41.391997,2022-04-22 17:44:00,none,10.4935,17.9148,13.5818,12.106,8.471,21.133712,1465.54,HY3,3.515
41.384227,41.391997,2022-04-22 17:44:00,none,10.2873,17.992,13.6701,13.836,9.681,20.960912,1469.12,HY3,4.631
41.384227,41.391997,2022-04-22 17:44:00,none,10.4623,17.9401,13.6058,12.648,8.851,21.137342,1467.24,HY3,5.273
41.384227,41.391997,2022-04-22 17:44:00,none,10.0912,18.1157,13.7927,15.154,10.604,20.889587,1467.48,HY3,6.979
41.384227,41.391997,2022-04-22 17:44:00,none,10.1902,18.0274,13.7108,11.59,8.11,21.02902,1466.41,HY3,7.28
41.384227,41.391997,2022-04-22 17:44:00,none,9.7001,18.2484,13.9475,12.139,8.494,20.904411,1470.91,HY3,10.757
41.384227,41.391997,2022-04-22 17:44:00,none,9.4907,18.3166,14.0275,10.94,7.655,20.852953,1469.15,HY3,13.909
41.384227,41.391997,2022-04-22 17:44:00,none,9.6102,18.2442,13.9559,10.016,7.009,21.996584,1471.75,HY3,14.667
41.384227,41.391997,2022-04-22 17:44:00,none,9.372,18.3376,14.059,10.708,7.493,21.993016,1469.77,HY3,15.926
41.384227,41.391997,2022-04-22 17:44:00,none,9.444,18.3086,14.0273,10.92,7.641,10.118685,1469.95,HY3,17.765
41.384227,41.391997,2022-04-22 17:44:00,none,9.2004,18.3883,14.12,10.041,7.026,22.036826,1468.47,HY3,20.997
41.384227,41.391997,2022-04-22 17:44:00,none,9.27,18.3518,14.0829,14.415,10.087,22.035528,1470.33,HY3,21.235
41.384227,41.391997,2022-04-22 17:44:00,none,8.9858,18.4222,14.1728,10.384,7.266,21.991374,1467.39,HY3,25.306
41.384227,41.391997,2022-04-22 17:44:00,none,8.959,18.426,14.1791,10.064,7.042,21.983491,1468.73,HY3,27.321
41.384227,41.391997,2022-04-22 17:44:00,none,8.9767,18.4269,14.1777,10.426,7.296,21.970533,1468.04,HY3,27.385
41.384227,41.391997,2022-04-22 17:44:00,none,8.8006,18.4571,14.2224,9.96,6.97,21.004614,1467.55,HY3,31.648
41.384227,41.391997,2022-04-22 17:44:00,15.42,8.8,18.4604,14.2251,10.175,7.12,21.006863,1469.12,HY3,32.212
41.381945,41.396185,2022-04-22 18:12:00,25.2,12.2518,16.0956,11.9168,9.411,6.585,17.621376,1467.24,HY4,0.204
41.381945,41.396185,2022-04-22 18:12:00,none,11.7049,16.8348,12.5709,9.979,6.983,21.258994,1467.22,HY4,1.052
41.381945,41.396185,2022-04-22 18:12:00,none,10.5613,17.8758,13.5422,11.509,8.053,21.262564,1467.48,HY4,2.507
41.381945,41.396185,2022-04-22 18:12:00,none,10.461,17.8978,13.5732,12.312,8.615,21.096367,1466.41,HY4,2.972
41.381945,41.396185,2022-04-22 18:12:00,none,10.4359,17.9253,13.598,12.332,8.629,21.133712,1464.97,HY4,3.418
41.381945,41.396185,2022-04-22 18:12:00,14.56,10.2913,17.9989,13.6749,13.971,9.776,20.971728,1461.49,HY4,5.637
41.379929,41.390126,2022-04-22 18:30:00,20.21,12.0404,16.3148,12.1185,9.532,6.67,20.986584,98.07,HY5,0.216
41.379929,41.390126,2022-04-22 18:30:00,none,11.6478,16.8599,12.5988,10.543,7.377,20.960912,107.91,HY5,1.602
41.379929,41.390126,2022-04-22 18:30:00,none,10.5642,17.8928,13.555,11.694,8.183,21.137342,117.62,HY5,2.956
41.379929,41.390126,2022-04-22 18:30:00,none,10.4359,17.9253,13.598,12.332,8.629,20.889587,123.71,HY5,3.418
41.379929,41.390126,2022-04-22 18:30:00,15.2,10.3367,17.9939,13.6648,13.582,9.504,21.02902,136.0,HY5,6.065
41.107455,39.423248,2022-04-23 11:05:00,15.1,10.1199,18.2242,13.8731,9.937,99.17,21.132935,1469.95,Y1,0.13
41.107455,39.423248,2022-04-23 11:05:00,none,10.6352,18.0884,13.6967,11.267,113.64,21.262564,1471.75,Y1,2.298
41.107455,39.423248,2022-04-23 11:05:00,none,10.0573,18.2202,13.8784,12.02,119.78,21.096367,1469.77,Y1,3.436
41.107455,39.423248,2022-04-23 11:05:00,none,10.0878,18.2663,13.9101,13.973,139.37,21.161712,1469.95,Y1,4.187
41.107455,39.423248,2022-04-23 11:05:00,none,10.1813,18.1777,13.8287,11.174,111.63,21.11759,1470.21,Y1,5.026
41.107455,39.423248,2022-04-23 11:05:00,none,10.2092,18.182,13.8282,14.375,143.71,21.137342,1470.33,Y1,6.151
41.107455,39.423248,2022-04-23 11:05:00,1.24,9.3657,18.3729,14.0873,13.3,130.6,20.889587,1467.39,Y1,7.581
41.107985,39.426754,2022-04-23 11:27:00,12.23,10.736,7.8928,5.7796,10.086,95.57,19.92191,1459.82,Y2,0.016
41.107985,39.426754,2022-04-23 11:27:00,none,10.6352,18.0884,13.6967,11.267,113.64,21.262564,1471.75,Y2,2.298
41.107985,39.426754,2022-04-23 11:27:00,none,10.0573,18.2202,13.8784,12.02,119.78,21.096367,1469.77,Y2,3.436
41.107985,39.426754,2022-04-23 11:27:00,none,10.0878,18.2663,13.9101,13.973,139.37,21.161712,1469.95,Y2,4.187
41.107985,39.426754,2022-04-23 11:27:00,none,10.1813,18.1777,13.8287,11.174,111.63,21.11759,1470.21,Y2,5.026
41.107985,39.426754,2022-04-23 11:27:00,none,10.2092,18.182,13.8282,14.375,143.71,21.137342,1470.33,Y2,6.151
41.107985,39.426754,2022-04-23 11:27:00,none,9.3657,18.3729,14.0873,13.3,130.6,20.889587,1467.39,Y2,7.581
41.107985,39.426754,2022-04-23 11:27:00,none,9.7521,18.2464,13.9392,14.14,139.96,20.96321,1468.73,Y2,8.682
41.107985,39.426754,2022-04-23 11:27:00,none,9.5558,18.2898,13.9984,10.3,101.52,20.904411,1468.04,Y2,9.018
41.107985,39.426754,2022-04-23 11:27:00,none,9.7572,18.2418,13.9349,10.638,105.3,20.961786,1468.79,Y2,11.437
41.107985,39.426754,2022-04-23 11:27:00,none,9.8379,18.2413,13.924,12.581,124.77,21.004614,1469.12,Y2,12.863
41.107985,39.426754,2022-04-23 11:27:00,none,9.2925,18.3336,14.0659,10.211,100.07,20.812644,1467.24,Y2,18.23
41.107985,39.426754,2022-04-23 11:27:00,none,9.3567,18.3142,14.0427,10.951,107.47,20.826897,1467.48,Y2,19.304
41.107985,39.426754,2022-04-23 11:27:00,2.41,9.0352,18.3865,14.139,11.248,109.62,20.732396,1466.41,Y2,24.618
41.10776,39.430396,2022-04-23 11:58:00,12.37,10.3998,18.1464,13.7745,9.912,99.49,21.199018,1470.91,Y3,0.08
41.10776,39.430396,2022-04-23 11:58:00,none,10.4665,16.4803,12.4728,9.719,96.67,19.441074,1469.15,Y3,0.267
41.10776,39.430396,2022-04-23 11:58:00,none,10.6352,18.0884,13.6967,11.267,113.64,21.262564,1471.75,Y3,2.298
41.10776,39.430396,2022-04-23 11:58:00,none,10.0573,18.2202,13.8784,12.02,119.78,21.096367,1469.77,Y3,3.436
41.10776,39.430396,2022-04-23 11:58:00,none,10.0878,18.2663,13.9101,13.973,139.37,21.161712,1469.95,Y3,4.187
41.10776,39.430396,2022-04-23 11:58:00,none,9.6869,18.2781,13.9723,10.198,100.81,20.960912,1468.47,Y3,5.76
41.10776,39.430396,2022-04-23 11:58:00,none,10.2092,18.182,13.8282,14.375,143.71,21.137342,1470.33,Y3,6.151
41.10776,39.430396,2022-04-23 11:58:00,none,9.3657,18.3729,14.0873,13.3,130.6,20.889587,1467.39,Y3,7.581
41.10776,39.430396,2022-04-23 11:58:00,none,9.7521,18.2464,13.9392,14.14,139.96,20.96321,1468.73,Y3,8.682
41.10776,39.430396,2022-04-23 11:58:00,none,9.5558,18.2898,13.9984,10.3,101.52,20.904411,1468.04,Y3,9.018
41.10776,39.430396,2022-04-23 11:58:00,none,9.4128,18.3128,14.0345,10.457,102.75,20.852953,1467.55,Y3,11.008
41.10776,39.430396,2022-04-23 11:58:00,none,9.8379,18.2413,13.924,12.581,124.77,21.004614,1469.12,Y3,12.863
41.10776,39.430396,2022-04-23 11:58:00,none,9.2925,18.3336,14.0659,10.211,100.07,20.812644,1467.24,Y3,18.23
41.10776,39.430396,2022-04-23 11:58:00,none,9.2851,18.3362,14.0689,11.3,110.73,20.811627,1467.22,Y3,18.736
41.10776,39.430396,2022-04-23 11:58:00,none,9.3567,18.3142,14.0427,10.951,107.47,20.826897,1467.48,Y3,19.304
41.10776,39.430396,2022-04-23 11:58:00,none,9.0352,18.3865,14.139,11.248,109.62,20.732396,1466.41,Y3,24.618
41.10776,39.430396,2022-04-23 11:58:00,2.35,8.6013,18.4613,14.2494,10.709,103.38,20.58108,1464.97,Y3,33.866
41.109164,39.434859,2022-04-23 12:25:00,13.45,10.4507,10.1693,7.5797,10.103,96.5,12.457258,1461.49,Y4,0.338
41.109164,39.434859,2022-04-23 12:25:00,none,10.3308,18.236,13.8535,9.932,99.59,21.258068,1470.76,Y4,0.458
41.109164,39.434859,2022-04-23 12:25:00,none,10.6352,18.0884,13.6967,11.267,113.64,21.262564,1471.75,Y4,2.298
41.109164,39.434859,2022-04-23 12:25:00,none,10.0573,18.2202,13.8784,12.02,119.78,21.096367,1469.77,Y4,3.436
41.109164,39.434859,2022-04-23 12:25:00,none,10.1091,18.2291,13.8784,10.258,102.35,21.133712,1469.99,Y4,4.515
41.109164,39.434859,2022-04-23 12:25:00,none,9.6869,18.2781,13.9723,10.198,100.81,20.960912,1468.47,Y4,5.76
41.109164,39.434859,2022-04-23 12:25:00,none,10.2092,18.182,13.8282,14.375,143.71,21.137342,1470.33,Y4,6.151
41.109164,39.434859,2022-04-23 12:25:00,none,9.3657,18.3729,14.0873,13.3,130.6,20.889587,1467.39,Y4,7.581
41.109164,39.434859,2022-04-23 12:25:00,none,9.8668,18.251,13.9277,10.542,104.62,21.02902,1469.17,Y4,8.874
41.109164,39.434859,2022-04-23 12:25:00,none,9.5558,18.2898,13.9984,10.3,101.52,20.904411,1468.04,Y4,9.018
41.109164,39.434859,2022-04-23 12:25:00,none,9.4128,18.3128,14.0345,10.457,102.75,20.852953,1467.55,Y4,11.008
41.109164,39.434859,2022-04-23 12:25:00,none,9.8379,18.2413,13.924,12.581,124.77,21.004614,1469.12,Y4,12.863
41.109164,39.434859,2022-04-23 12:25:00,1.89,9.8182,18.2533,13.9359,11.029,109.34,21.006863,1469.06,Y4,13.177
41.105882,39.434868,2022-04-23 13:02:00,10.11,10.3591,14.8509,11.223,9.806,96.3,17.621376,1466.79,Y5,0.286
41.105882,39.434868,2022-04-23 13:02:00,none,10.3286,18.2376,13.855,11.122,111.52,21.258994,1470.78,Y5,1.865
41.105882,39.434868,2022-04-23 13:00:00,none,10.6352,18.0884,13.6967,11.267,113.64,21.262564,1471.75,Y5,2.298
41.105882,39.434868,2022-04-23 12:58:00,none,10.0573,18.2202,13.8784,12.02,119.78,21.096367,1469.77,Y5,3.436
41.105882,39.434868,2022-04-23 12:56:00,none,10.1091,18.2291,13.8784,10.258,102.35,21.133712,1469.99,Y5,4.515
41.105882,39.434868,2022-04-23 12:54:00,none,9.7323,18.2655,13.9566,13.341,132.01,20.971728,1468.62,Y5,5.262
41.105882,39.434868,2022-04-23 12:52:00,3.24,9.7465,18.272,13.9598,11.959,118.37,20.986584,1468.7,Y5,6.57
41.106918,39.439835,2022-04-23 13:25:00,12.2,10.6955,18.3306,13.876,9.435,95.44,21.554788,1472.23,Y6,0.253
41.106918,39.439835,2022-04-23 13:25:00,none,10.5733,18.2955,13.866,10.658,107.49,21.451729,1471.75,Y6,1.1
41.106918,39.439835,2022-04-23 13:25:00,none,10.5392,18.3078,13.8804,10.678,107.63,21.446743,1471.64,Y6,1.601
41.106918,39.439835,2022-04-23 13:25:00,none,10.6352,18.0884,13.6967,11.267,113.64,21.262564,1471.75,Y6,2.298
41.106918,39.439835,2022-04-23 13:25:00,none,10.0573,18.2202,13.8784,12.02,119.78,21.096367,1469.77,Y6,3.436
41.106918,39.439835,2022-04-23 13:25:00,none,10.4436,18.2981,13.8862,12.125,121.94,21.386041,1471.33,Y6,4.96
41.106918,39.439835,2022-04-23 13:25:00,1.55,9.7323,18.2655,13.9566,13.341,132.01,20.971728,1468.62,Y6,5.262
41.256703,41.118621,2022-07-27 08:30:00,11.2,25.5886,18.1208,10.4716,7.546,102.28,29.684169,1517.79,F1,0.279
41.256703,41.118621,2022-07-27 08:30:00,none,24.4515,18.1934,10.8464,7.927,105.35,29.125399,1515.01,F1,1.787
41.256703,41.118621,2022-07-27 08:30:00,none,24.1311,18.2325,10.9642,7.937,104.9,28.995194,1514.25,F1,3.512
41.256703,41.118621,2022-07-27 08:30:00,none,24.1095,18.2342,10.9714,7.897,104.33,28.985504,1514.23,F1,5.228
41.256703,41.118621,2022-07-27 08:30:00,none,24.0748,18.2221,10.9718,8.04,106.15,28.948233,1514.16,F1,7.44
41.256703,41.118621,2022-07-27 08:30:00,none,23.895,18.2083,11.0105,7.823,102.94,28.823522,1513.7,F1,8.653
41.256703,41.118621,2022-07-27 08:30:00,3.11,23.6971,18.2725,11.1125,7.959,104.4,28.800764,1513.28,F1,10.697
41.261387,41.122299,2022-07-27 08:53:00,8.45,25.6059,18.1685,10.5023,7.76,105.24,29.765546,1517.9,F2,0.788
41.261387,41.122299,2022-07-27 08:53:00,none,24.4814,18.179,10.8273,8.067,107.26,29.121891,1515.07,F2,1.738
41.261387,41.122299,2022-07-27 08:53:00,none,24.1955,18.2299,10.9445,8.183,108.27,29.029278,1514.42,F2,3.828
41.261387,41.122299,2022-07-27 08:53:00,none,24.1466,18.2323,10.9597,7.912,104.61,29.004204,1514.31,F2,4.527
41.261387,41.122299,2022-07-27 08:53:00,none,24.1095,18.2342,10.9714,7.897,104.33,28.985504,1514.23,F2,5.228
41.261387,41.122299,2022-07-27 08:53:00,none,24.068,18.2192,10.9715,7.885,104.09,28.939859,1514.12,F2,6.343
41.261387,41.122299,2022-07-27 08:53:00,none,23.9555,18.2045,10.9912,9.318,122.75,28.853174,1513.84,F2,7.826
41.261387,41.122299,2022-07-27 08:53:00,none,23.895,18.2083,11.0105,7.823,102.94,28.823522,1513.7,F2,8.653
41.261387,41.122299,2022-07-27 08:53:00,none,23.6022,18.2923,11.153,8.056,105.5,28.77342,1513.04,F2,10.113
41.261387,41.122299,2022-07-27 08:53:00,4.55,23.5942,18.2963,11.1581,8.329,109.07,28.774855,1513.05,F2,11.672
41.264625,41.124421,2022-07-27 09:22:00,12.52,25.6059,18.1685,10.5023,7.76,105.24,29.765546,1517.9,F3,0.788
41.264625,41.124421,2022-07-27 09:22:00,none,24.4814,18.179,10.8273,8.067,107.26,29.121891,1515.07,F3,1.738
41.264625,41.124421,2022-07-27 09:22:00,none,24.5914,18.173,10.7923,8.081,107.65,29.177649,1515.35,F3,2.02
41.264625,41.124421,2022-07-27 09:22:00,none,24.8448,18.1352,10.6931,8.051,107.71,29.270392,1515.96,F3,2.166
41.264625,41.124421,2022-07-27 09:22:00,none,24.1955,18.2299,10.9445,8.183,108.27,29.029278,1514.42,F3,3.828
41.264625,41.124421,2022-07-27 09:22:00,none,24.1953,18.2505,10.96,9.198,121.72,29.05902,1514.46,F3,4.472
41.264625,41.124421,2022-07-27 09:22:00,none,24.1739,18.2419,10.9594,8.098,107.11,29.034104,1514.4,F3,4.779
41.264625,41.124421,2022-07-27 09:22:00,none,24.1095,18.2342,10.9714,7.897,104.33,28.985504,1514.23,F3,5.228
41.264625,41.124421,2022-07-27 09:22:00,none,24.068,18.2192,10.9715,7.885,104.09,28.939859,1514.12,F3,6.343
41.264625,41.124421,2022-07-27 09:22:00,none,23.9955,18.2248,10.9955,10.21,134.62,28.905704,1513.96,F3,7.409
41.264625,41.124421,2022-07-27 09:22:00,none,23.7663,18.2151,11.0506,8.37,109.89,28.758241,1513.36,F3,8.321
41.264625,41.124421,2022-07-27 09:22:00,none,23.6022,18.2923,11.153,8.056,105.5,28.77342,1513.04,F3,10.113
41.264625,41.124421,2022-07-27 09:22:00,none,23.5872,18.2983,11.1615,8.79,115.08,28.773597,1513.03,F3,11.512
41.264625,41.124421,2022-07-27 09:22:00,5.16,23.5845,18.2962,11.1607,8.496,111.24,28.769078,1513.03,F3,11.761
41.26731,41.122037,2022-07-27 09:45:00,16.3,25.3761,18.195,10.5879,7.608,102.77,29.66966,1517.34,F4,0.174
41.26731,41.122037,2022-07-27 09:45:00,none,25.3779,18.1695,10.5682,7.43,100.36,29.632857,1517.32,F4,0.338
41.26731,41.122037,2022-07-27 09:45:00,none,24.2003,18.2083,10.927,7.823,103.51,29.000116,1514.37,F4,1.524
41.26731,41.122037,2022-07-27 09:45:00,none,24.8448,18.1352,10.6931,8.051,107.71,29.270392,1515.96,F4,2.166
