obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,45.60002136230469,30.750514954088484,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 00:00:00,58,0.0,POINT (30.750514954088484 45.60002136230469)
1,0.0,0.0,0.0,0.0,45.599769193148795,30.750092052904503,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 01:00:00,58,0.0,POINT (30.750092052904503 45.599769193148795)
2,0.0,0.0,0.0,0.0,45.59873214103439,30.752432071139438,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 02:00:00,58,0.0,POINT (30.752432071139438 45.59873214103439)
3,0.0,0.0,0.0,0.0,45.599641463848755,30.74964699181184,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 03:00:00,58,0.0,POINT (30.74964699181184 45.599641463848755)
4,0.0,0.0,0.0,0.0,45.59988582531674,30.742889807040772,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 04:00:00,58,0.0,POINT (30.742889807040772 45.59988582531674)
5,0.0,0.0,0.0,0.0,45.600377878744446,30.741314265907,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 05:00:00,58,0.0,POINT (30.741314265907 45.600377878744446)
6,0.0,0.0,0.0,0.0,45.60152839044459,30.73917026618101,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 06:00:00,58,0.0,POINT (30.73917026618101 45.60152839044459)
7,0.0,0.0,0.0,0.0,45.602940196694355,30.732869806278476,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 07:00:00,58,0.0,POINT (30.732869806278476 45.602940196694355)
8,0.0,0.0,0.0,0.0,45.605481259831684,30.730890696391036,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 08:00:00,58,0.0,POINT (30.730890696391036 45.605481259831684)
9,0.0,0.0,0.0,0.0,45.60515004192334,30.728205895991955,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 09:00:00,58,0.0,POINT (30.728205895991955 45.60515004192334)
10,0.0,0.0,0.0,0.0,45.601519182330044,30.725897044956437,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 10:00:00,58,0.0,POINT (30.725897044956437 45.601519182330044)
11,0.0,0.0,0.0,0.0,45.60234368436801,30.72476143912078,45.60002,30.750515,0.0,45.60002,30.750515,2016-10-07 11:00:00,58,0.0,POINT (30.72476143912078 45.60234368436801)
