obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,46.19984817504883,30.749661716898512,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 00:00:00,78,0.0,POINT (30.749661716898512 46.19984817504883)
1,0.0,0.0,0.0,0.0,46.20081546827447,30.742415435388573,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 01:00:00,78,0.0,POINT (30.742415435388573 46.20081546827447)
2,0.0,0.0,0.0,0.0,46.19853837106133,30.735935279004998,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 02:00:00,78,0.0,POINT (30.735935279004998 46.19853837106133)
3,0.0,0.0,0.0,0.0,46.19764018998263,30.725508549609657,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 03:00:00,78,0.0,POINT (30.725508549609657 46.19764018998263)
4,0.0,0.0,0.0,0.0,46.196055694660124,30.723433832704252,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 04:00:00,78,0.0,POINT (30.723433832704252 46.196055694660124)
5,0.0,0.0,0.0,0.0,46.197148684019616,30.716262996178838,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 05:00:00,78,0.0,POINT (30.716262996178838 46.197148684019616)
6,0.0,0.0,0.0,0.0,46.192650048886094,30.716624265913,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 06:00:00,78,0.0,POINT (30.716624265913 46.192650048886094)
7,0.0,0.0,0.0,0.0,46.19239538938625,30.71168984648816,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 07:00:00,78,0.0,POINT (30.71168984648816 46.19239538938625)
8,0.0,0.0,0.0,0.0,46.187891506203464,30.70838232114074,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 08:00:00,78,0.0,POINT (30.70838232114074 46.187891506203464)
9,0.0,0.0,0.0,0.0,46.19083598218571,30.709235148120534,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 09:00:00,78,0.0,POINT (30.709235148120534 46.19083598218571)
10,0.0,0.0,0.0,0.0,46.18668246925499,30.709517500491284,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 10:00:00,78,0.0,POINT (30.709517500491284 46.18668246925499)
11,0.0,0.0,0.0,0.0,46.18453556245947,30.700409613407952,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 11:00:00,78,0.0,POINT (30.700409613407952 46.18453556245947)
12,0.0,0.0,0.0,0.0,46.18250648775717,30.70100690653448,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 12:00:00,78,0.0,POINT (30.70100690653448 46.18250648775717)
13,0.0,0.0,0.0,0.0,46.18415411858773,30.69553722403381,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 13:00:00,78,0.0,POINT (30.69553722403381 46.18415411858773)
14,0.0,0.0,0.0,0.0,46.18281801652088,30.695531501501126,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 14:00:00,78,0.0,POINT (30.695531501501126 46.18281801652088)
15,0.0,0.0,0.0,0.0,46.18497590655381,30.692130134902918,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 15:00:00,78,0.0,POINT (30.692130134902918 46.18497590655381)
16,0.0,0.0,0.0,0.0,46.185151804425836,30.687991118016527,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 16:00:00,78,0.0,POINT (30.687991118016527 46.185151804425836)
17,0.0,0.0,0.0,0.0,46.18380184657108,30.684385951325822,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 17:00:00,78,0.0,POINT (30.684385951325822 46.18380184657108)
18,0.0,0.0,0.0,0.0,46.187828139800736,30.681898903798647,46.19985,30.749662,0.0,46.19985,30.749662,2016-10-07 18:00:00,78,0.0,POINT (30.681898903798647 46.187828139800736)
