obs,age,beached,distance_shore,distance_traj,lat,lon,origin_lat,origin_lon,out_of_bounds,prev_lat,prev_lon,time,trajectory,z,geometry
0,0.0,0.0,0.0,0.0,46.199954986572266,30.74993830487706,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 00:00:00,67,0.0,POINT (30.74993830487706 46.199954986572266)
1,0.0,0.0,0.0,0.0,46.196240432301245,30.753226784998816,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 01:00:00,67,0.0,POINT (30.753226784998816 46.196240432301245)
2,0.0,0.0,0.0,0.0,46.194364572286084,30.749271600182993,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 02:00:00,67,0.0,POINT (30.749271600182993 46.194364572286084)
3,0.0,0.0,0.0,0.0,46.187686153486894,30.751147063465776,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 03:00:00,67,0.0,POINT (30.751147063465776 46.187686153486894)
4,0.0,0.0,0.0,0.0,46.185118741337824,30.75547338610578,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 04:00:00,67,0.0,POINT (30.75547338610578 46.185118741337824)
5,0.0,0.0,0.0,0.0,46.18302846805179,30.75029162826463,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 05:00:00,67,0.0,POINT (30.75029162826463 46.18302846805179)
6,0.0,0.0,0.0,0.0,46.18087494256072,30.749144414807642,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 06:00:00,67,0.0,POINT (30.749144414807642 46.18087494256072)
7,0.0,0.0,0.0,0.0,46.1810621148401,30.74621287720851,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 07:00:00,67,0.0,POINT (30.74621287720851 46.1810621148401)
8,0.0,0.0,0.0,0.0,46.18262746473596,30.752476912656757,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 08:00:00,67,0.0,POINT (30.752476912656757 46.18262746473596)
9,0.0,0.0,0.0,0.0,46.18248714520191,30.7492955149145,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 09:00:00,67,0.0,POINT (30.7492955149145 46.18248714520191)
10,0.0,0.0,0.0,0.0,46.18421794683142,30.744085551887128,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 10:00:00,67,0.0,POINT (30.744085551887128 46.18421794683142)
11,0.0,0.0,0.0,0.0,46.1822557502791,30.73633814679798,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 11:00:00,67,0.0,POINT (30.73633814679798 46.1822557502791)
12,0.0,0.0,0.0,0.0,46.177006874130704,30.731647321814574,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 12:00:00,67,0.0,POINT (30.731647321814574 46.177006874130704)
13,0.0,0.0,0.0,0.0,46.17840678260589,30.729313057042148,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 13:00:00,67,0.0,POINT (30.729313057042148 46.17840678260589)
14,0.0,0.0,0.0,0.0,46.176148864949596,30.72810862752909,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 14:00:00,67,0.0,POINT (30.72810862752909 46.176148864949596)
15,0.0,0.0,0.0,0.0,46.172507035995096,30.731394578184815,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 15:00:00,67,0.0,POINT (30.731394578184815 46.172507035995096)
16,0.0,0.0,0.0,0.0,46.1691980569641,30.732397052707533,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 16:00:00,67,0.0,POINT (30.732397052707533 46.1691980569641)
17,0.0,0.0,0.0,0.0,46.17041379118813,30.72681305715481,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 17:00:00,67,0.0,POINT (30.72681305715481 46.17041379118813)
18,0.0,0.0,0.0,0.0,46.16536140833486,30.726191889639995,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 18:00:00,67,0.0,POINT (30.726191889639995 46.16536140833486)
19,0.0,0.0,0.0,0.0,46.170440113490294,30.712089460376287,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 19:00:00,67,0.0,POINT (30.712089460376287 46.170440113490294)
20,0.0,0.0,0.0,0.0,46.16952824595521,30.71056108204483,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 20:00:00,67,0.0,POINT (30.71056108204483 46.16952824595521)
21,0.0,0.0,0.0,0.0,46.16821542409556,30.71019518328786,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 21:00:00,67,0.0,POINT (30.71019518328786 46.16821542409556)
22,0.0,0.0,0.0,0.0,46.165677841024724,30.704669325189858,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 22:00:00,67,0.0,POINT (30.704669325189858 46.165677841024724)
23,0.0,0.0,0.0,0.0,46.165259611515715,30.703190017681344,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-06 23:00:00,67,0.0,POINT (30.703190017681344 46.165259611515715)
24,0.0,0.0,0.0,0.0,46.16217672947908,30.705589054506312,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 00:00:00,67,0.0,POINT (30.705589054506312 46.16217672947908)
25,0.0,0.0,0.0,0.0,46.161565852971705,30.709819934356013,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 01:00:00,67,0.0,POINT (30.709819934356013 46.161565852971705)
26,0.0,0.0,0.0,0.0,46.161637073607466,30.700964629171935,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 02:00:00,67,0.0,POINT (30.700964629171935 46.161637073607466)
27,0.0,0.0,0.0,0.0,46.15828884959418,30.703308897005993,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 03:00:00,67,0.0,POINT (30.703308897005993 46.15828884959418)
28,0.0,0.0,0.0,0.0,46.16085001364704,30.7012080940832,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 04:00:00,67,0.0,POINT (30.7012080940832 46.16085001364704)
29,0.0,0.0,0.0,0.0,46.16059844064018,30.695632136956498,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 05:00:00,67,0.0,POINT (30.695632136956498 46.16059844064018)
30,0.0,0.0,0.0,0.0,46.160331510735055,30.69978888214064,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 06:00:00,67,0.0,POINT (30.69978888214064 46.160331510735055)
31,0.0,0.0,0.0,0.0,46.16225778372563,30.69585460585857,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 07:00:00,67,0.0,POINT (30.69585460585857 46.16225778372563)
32,0.0,0.0,0.0,0.0,46.15544102436395,30.69288844323469,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 08:00:00,67,0.0,POINT (30.69288844323469 46.15544102436395)
33,0.0,0.0,0.0,0.0,46.15283097461563,30.696783280887715,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 09:00:00,67,0.0,POINT (30.696783280887715 46.15283097461563)
34,0.0,0.0,0.0,0.0,46.15070324011845,30.69830814228773,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 10:00:00,67,0.0,POINT (30.69830814228773 46.15070324011845)
35,0.0,0.0,0.0,0.0,46.1524010368044,30.697427138432804,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 11:00:00,67,0.0,POINT (30.697427138432804 46.1524010368044)
36,0.0,0.0,0.0,0.0,46.1507174729596,30.689905494341627,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 12:00:00,67,0.0,POINT (30.689905494341627 46.1507174729596)
37,0.0,0.0,0.0,0.0,46.15088437202858,30.68402106441839,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 13:00:00,67,0.0,POINT (30.68402106441839 46.15088437202858)
38,0.0,0.0,0.0,0.0,46.14769854010248,30.67914081782868,46.199955,30.749939,0.0,46.199955,30.749939,2016-10-07 14:00:00,67,0.0,POINT (30.67914081782868 46.14769854010248)
